chromo,x,y
1	51599	-0.171287335972
1	51672	0.0288588752332988
1	51687	0.115491078005601
1	52016	0.274378317105301
1	52784	0.0513585077921004
1	52801	-0.123512541085701
1	62568	-0.6003234702311
1	62640	-0.469045624339
1	72034	-0.2117415063388
1	72179	0.2749133379908
1	72514	0.4753208568006
1	72575	-0.0824724016725007
1	75800	0.874976712727721
1	75862	0.769720186963099
1	76188	-0.543362574797699
1	76205	-0.293719488881599
1	88452	0.0141164112460004
1	88466	-0.0896429475981986
1	218570	0.244771860375399
1	218593	0.234334738821799
1	218939	0.287990042159601
1	219022	0.85757860729084
1	219037	-0.211390465962801
1	219483	0.15591373450361
1	219541	-0.0944044791205005
1	225534	0.173181348728001
1	225592	-0.0869451740574014
1	225802	0.143786444054099
1	346307	0.640961171830101
1	346406	-0.11139142322779
1	394035	-0.0397239036034005
1	524415	0.521932849794499
1	554484	-0.0114222392927008
1	554636	-0.3412181217357
1	557616	0.3029674009078
1	593454	-0.0124717082226997
1	615334	-0.394189517904001
1	696963	0.0499248789787998
1	702409	-0.0648274565285991
1	708527	-0.0280191036829898
1	711153	0.2107365387344
1	713181	0.305244132753598
1	718472	0.1065673181559
1	730720	-0.7146111743905
1	732157	-0.140875767744602
1	735777	-0.2310166399688
1	738003	0.1292320077276
1	740198	0.616386762721401
1	742429	-0.2961213029572
1	747333	0.0458146588141997
1	747787	-0.0140805904004004
1	751232	0.0236384859029997
1	751595	-0.5589332291903
1	751982	-0.170509663076901
1	755132	-0.244124736845301
1	758657	-0.314187153714601
1	766985	-0.384905232534999
1	769890	0.294372744049602
1	772113	-0.426190320279598
1	775789	-0.295106499493199
1	775852	0.0103992716747996
1	779261	-0.342626685049439
1	780413	-0.309385598207299
1	780874	-0.263228626704601
1	782343	-0.0479069737379003
1	786025	-0.162393330491
1	788822	-0.4055186774621
1	789259	0.0317463127676003
1	789326	-0.135400414642001
1	789595	-0.229512244981299
1	794320	0.00696791354619997
1	799637	0.180072334075101
1	802896	0.176703698996899
1	803182	-0.116718244967799
1	808450	0.2801307958586
1	814000	0.435659890183599
1	826577	-0.0206874077963999
1	826610	-0.0999569195811993
1	826949	0.3502208637263
1	839881	0.0976328878903008
1	840551	0.239281932979299
1	864766	-0.251012416191799
1	864896	0.49035706180042
1	874636	-0.2145833906385
1	875288	-0.229375160544901
1	878522	0.0664388959981004
1	890975	-0.607587715106799
1	893902	0.0510563098676009
1	894471	0.274552638684799
1	908436	0.2149219962101
1	912885	-0.238349382866302
1	913202	0.1706330139094
1	913543	-0.0654427523379493
1	916294	-0.00967932156229878
1	936897	-0.0183014031029014
1	939471	-0.216644959228201
1	952534	0.154207220159901
1	952549	0.3711630057017
1	952829	0.347926267386601
1	978236	0.342665777792901
1	980280	-0.4544451893169
1	980380	-0.0230011510414005
1	980702	0.0869151641664985
1	993492	0.366179969563619
1	1007079	-0.0301807706712989
1	1008567	0.288624070080719
1	1018919	-0.54471398116031
